Sector Name	Sector Carrier Name	Switch ID	CGI	Carrier Id	Vendor	Antenna 1	Antenna 2	Antenna 3	MCC	MNC	PCI	LTE Mode	TAC	DL Bandwidth	DL RB	UL Bandwidth	UL RB	DL Channel	UL Channel	Cell Radius	Cell Size	Cell Total Power	Reference Signal Power	PSS Power	SSS Power	PBCH Power	PCFICH Power	Qrxlevmin	QQualMin	SIntraSearch	Preamble cyclic shift	Root Sequence Index	IoT Type	A2 RSRP	A2 RSRQ	B1 UMTS RSCP	B1 UMTS EcNo	B1 GSM RSSI	B2 UMTS RSCP	B2 UMTS EcNo	B2 GSM RSSI	B2 UMTS RSRP	B2 UMTS RSRQ	B2 GSM RSRP	B2 GSM RSRQ	Provisioning Params
LF_KO_ZQ_F8_OM_GLBRD_D	1018-913422-24-1	1840689	404031233836056	3620	ZTE	LF_KO_ZQ_F8_OM_GLBRD_D/1			404	31	297	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	10	239	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3595|eNB(logical)=3595|cell=24|Local Cell id=24|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_ZQ_F8_OM_GLBRE_E	1018-913422-25-1	1840691	404031233836057	3620	ZTE	LF_KO_ZQ_F8_OM_GLBRE_E/1			404	31	298	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	10	545	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3595|eNB(logical)=3595|cell=25|Local Cell id=25|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F3_OM_GSGRA_A	1015-913394-1-1	2985475	404031233828865	1366	ZTE	LF_KO_E_F3_OM_GSGRA_A/1			404	31	477	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	8	532	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1015|eNB(physical)=5831|eNB(logical)=5831|cell=1|Local Cell id=1|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_GSGRB_B	1015-913394-2-1	2985477	404031233828866	1366	ZTE	LF_KO_E_F3_OM_GSGRB_B/1			404	31	478	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	8	536	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1015|eNB(physical)=5831|eNB(logical)=5831|cell=2|Local Cell id=2|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_GSGRC_C	1015-913394-3-1	2985479	404031233828867	1366	ZTE	LF_KO_E_F3_OM_GSGRC_C/1			404	31	479	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	8	540	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1015|eNB(physical)=5831|eNB(logical)=5831|cell=3|Local Cell id=3|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F8_OM_GSGRA_A	1015-913394-21-1	2985515	404031233828885	3620	ZTE	LF_KO_E_F8_OM_GSGRA_A/1			404	31	477	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	17.4	1.5	1.5	0.0	1.0	-124	-19	44	10	1	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1015|eNB(physical)=5831|eNB(logical)=5831|cell=21|Local Cell id=21|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F8_OM_GSGRB_B	1015-913394-22-1	2985517	404031233828886	3620	ZTE	LF_KO_E_F8_OM_GSGRB_B/1			404	31	478	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	17.4	1.5	1.5	0.0	1.0	-124	-19	44	10	548	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1015|eNB(physical)=5831|eNB(logical)=5831|cell=22|Local Cell id=22|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F8_OM_GSGRC_C	1015-913394-23-1	2985519	404031233828887	3620	ZTE	LF_KO_E_F8_OM_GSGRC_C/1			404	31	479	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	17.4	1.5	1.5	0.0	1.0	-124	-19	44	10	152	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1015|eNB(physical)=5831|eNB(logical)=5831|cell=23|Local Cell id=23|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F3_OM_HALUB_B	1018-910194-2-1	2565125	404031233009666	1366	ZTE	LF_KO_E_F3_OM_HALUB_B/1			404	31	219	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	46.0	18.2	1.5	1.5	0.0	1.0	-124	-19	44	8	244	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5010|eNB(logical)=5010|cell=2|Local Cell id=2|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_HALUC_C	1018-910194-3-1	2565127	404031233009667	1366	ZTE	LF_KO_E_F3_OM_HALUC_C/1			404	31	221	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	18.2	1.5	1.5	0.0	1.0	-124	-19	44	8	248	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5010|eNB(logical)=5010|cell=3|Local Cell id=3|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_HALUD_D	1018-910194-4-1	2565129	404031233009668	1366	ZTE	LF_KO_E_F3_OM_HALUD_D/1			404	31	220	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	8	252	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5010|eNB(logical)=5010|cell=4|Local Cell id=4|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F8_OM_HALUA_A	1018-910194-21-1	2565163	404031233009685	3620	ZTE	LF_KO_E_F8_OM_HALUA_A/1			404	31	243	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	10	748	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5010|eNB(logical)=5010|cell=21|Local Cell id=21|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F8_OM_HALUB_B	1018-910194-22-1	2565165	404031233009686	3620	ZTE	LF_KO_E_F8_OM_HALUB_B/1			404	31	219	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	10	546	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5010|eNB(logical)=5010|cell=22|Local Cell id=22|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F8_OM_HALUC_C	1018-910194-23-1	2565167	404031233009687	3620	ZTE	LF_KO_E_F8_OM_HALUC_C/1			404	31	221	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	10	301	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5010|eNB(logical)=5010|cell=23|Local Cell id=23|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F8_OM_HALUD_D	1018-910194-24-1	2565169	404031233009688	3620	ZTE	LF_KO_E_F8_OM_HALUD_D/1			404	31	220	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	10	577	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5010|eNB(logical)=5010|cell=24|Local Cell id=24|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F3_OM_HDIAA_A	1018-923159-1-1	1617411	404031236328705	1366	ZTE	LF_KO_E_F3_OM_HDIAA_A/1			404	31	443	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	18.2	1.5	1.5	0.0	1.0	-124	-19	44	8	252	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3159|eNB(logical)=3159|cell=1|Local Cell id=1|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_HDIAB_B	1018-923159-2-1	1617413	404031236328706	1366	ZTE	LF_KO_E_F3_OM_HDIAB_B/1			404	31	441	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	18.2	1.5	1.5	0.0	1.0	-124	-19	44	8	244	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3159|eNB(logical)=3159|cell=2|Local Cell id=2|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_HDIAC_C	1018-923159-3-1	1617415	404031236328707	1366	ZTE	LF_KO_E_F3_OM_HDIAC_C/1			404	31	442	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	18.2	1.5	1.5	0.0	1.0	-124	-19	44	8	248	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3159|eNB(logical)=3159|cell=3|Local Cell id=3|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F8_OM_HDIAA_A	1018-923159-21-1	1617451	404031236328725	3620	ZTE	LF_KO_E_F8_OM_HDIAA_A/1			404	31	443	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	10	442	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3159|eNB(logical)=3159|cell=21|Local Cell id=21|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F8_OM_HDIAB_B	1018-923159-22-1	1617453	404031236328726	3620	ZTE	LF_KO_E_F8_OM_HDIAB_B/1			404	31	441	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	43.0	17.4	1.5	1.5	0.0	1.0	-124	-19	44	10	758	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3159|eNB(logical)=3159|cell=22|Local Cell id=22|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F8_OM_HDIAC_C	1018-923159-23-1	1617455	404031236328727	3620	ZTE	LF_KO_E_F8_OM_HDIAC_C/1			404	31	442	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	10	487	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3159|eNB(logical)=3159|cell=23|Local Cell id=23|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F3_OM_HIPBA_A	1018-925458-1-1	2794499	404031236917249	1366	ZTE	LF_KO_E_F3_OM_HIPBA_A/1			404	31	222	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	18.2	1.5	1.5	0.0	1.0	-124	-19	44	8	52	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5458|eNB(logical)=5458|cell=1|Local Cell id=1|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_HIPBB_B	1018-925458-2-1	2794501	404031236917250	1366	ZTE	LF_KO_E_F3_OM_HIPBB_B/1			404	31	223	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	18.2	1.5	1.5	0.0	1.0	-124	-19	44	8	56	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5458|eNB(logical)=5458|cell=2|Local Cell id=2|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_HIPBC_C	1018-925458-3-1	2794503	404031236917251	1366	ZTE	LF_KO_E_F3_OM_HIPBC_C/1			404	31	224	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	18.2	1.5	1.5	0.0	1.0	-124	-19	44	8	60	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5458|eNB(logical)=5458|cell=3|Local Cell id=3|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_HIPBD_D	1018-925458-4-1	2794505	404031236917252	1366	ZTE	LF_KO_E_F3_OM_HIPBD_D/1			404	31	288	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	18.2	1.5	1.5	0.0	1.0	-124	-19	44	10	799	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5458|eNB(logical)=5458|cell=4|Local Cell id=4|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F8_OM_HIPBA_A	1018-925458-21-1	2794539	404031236917269	3620	ZTE	LF_KO_E_F8_OM_HIPBA_A/1			404	31	222	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	17.4	1.5	1.5	0.0	1.0	-124	-19	44	10	272	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5458|eNB(logical)=5458|cell=21|Local Cell id=21|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F8_OM_HIPBB_B	1018-925458-22-1	2794541	404031236917270	3620	ZTE	LF_KO_E_F8_OM_HIPBB_B/1			404	31	223	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	17.4	1.5	1.5	0.0	1.0	-124	-19	44	10	85	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5458|eNB(logical)=5458|cell=22|Local Cell id=22|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F8_OM_HIPBC_C	1018-925458-23-1	2794543	404031236917271	3620	ZTE	LF_KO_E_F8_OM_HIPBC_C/1			404	31	224	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	17.4	1.5	1.5	0.0	1.0	-124	-19	44	10	549	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5458|eNB(logical)=5458|cell=23|Local Cell id=23|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_ZQ_F8_OM_HIPBD_D	1018-925458-24-1	2794545	404031236917272	3620	ZTE	LF_KO_E_F3_OM_HIPBD_D/1	LT_KO_E_T2_OM_HIPBD_D/1		404	31	288	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	17.4	1.5	1.5	0.0	1.0	-124	-19	44	10	174	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5458|eNB(logical)=5458|cell=24|Local Cell id=24|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F3_OM_HLPCA_A	1018-910615-1-1	1776643	404031233117441	1366	ZTE	LF_KO_E_F3_OM_HLPCA_A/1			404	31	345	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	8	752	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3470|eNB(logical)=3470|cell=1|Local Cell id=1|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_HLPCB_B	1018-910615-2-1	1776645	404031233117442	1366	ZTE	LF_KO_E_F3_OM_HLPCB_B/1			404	31	346	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	8	756	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3470|eNB(logical)=3470|cell=2|Local Cell id=2|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_HLPCC_C	1018-910615-3-1	1776647	404031233117443	1366	ZTE	LF_KO_E_F3_OM_HLPCC_C/1			404	31	347	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	8	760	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3470|eNB(logical)=3470|cell=3|Local Cell id=3|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F8_OM_HLPCA_A	1018-910615-21-1	1776683	404031233117461	3620	ZTE	LF_KO_E_F8_OM_HLPCA_A/1			404	31	345	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	10	626	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3470|eNB(logical)=3470|cell=21|Local Cell id=21|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F8_OM_HLPCB_B	1018-910615-22-1	1776685	404031233117462	3620	ZTE	LF_KO_E_F8_OM_HLPCB_B/1			404	31	346	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	10	511	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3470|eNB(logical)=3470|cell=22|Local Cell id=22|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F8_OM_HLPCC_C	1018-910615-23-1	1776687	404031233117463	3620	ZTE	LF_KO_E_F8_OM_HLPCC_C/1			404	31	347	FDD	12	3.0	15	3.0	15	3620	21620	0.55	Outdoor Macro	46.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	10	221	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=3470|eNB(logical)=3470|cell=23|Local Cell id=23|mcc=404|mnc=31|earfcnDl=942.0|earfcnUl=897.0|freqBand=8|TAC=12|bandWidthDl=1|bandWidthUl=1
LF_KO_E_F3_OM_HOSPA_A	1018-925929-1-1	3035651	404031237037825	1366	ZTE	LF_KO_E_F3_OM_HOSPA_A/1			404	31	329	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	8	156	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5929|eNB(logical)=5929|cell=1|Local Cell id=1|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_HOSPB_B	1018-925929-2-1	3035653	404031237037826	1366	ZTE	LF_KO_E_F3_OM_HOSPB_B/1			404	31	327	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	8	148	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5929|eNB(logical)=5929|cell=2|Local Cell id=2|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
LF_KO_E_F3_OM_HOSPC_C	1018-925929-3-1	3035655	404031237037827	1366	ZTE	LF_KO_E_F3_OM_HOSPC_C/1			404	31	328	FDD	12	5.0	25	5.0	25	1366	19366	0.55	Outdoor Macro	49.0	21.2	1.5	1.5	0.0	1.0	-124	-19	44	8	152	Non IoT	-138.0	-15.0	-90.0	-10.0	-95.0	-86.0	-8.0	-47.0	-138.0	-11.0	-138.0	-11.0	Network/PLMN=ZTE_NRM_ROOT|Area=1018|eNB(physical)=5929|eNB(logical)=5929|cell=3|Local Cell id=3|mcc=404|mnc=31|earfcnDl=1821.6|earfcnUl=1726.6|freqBand=3|TAC=12|bandWidthDl=2|bandWidthUl=2
