Technology	RNC Name	RNC Id	NodeB Name	NodeB Id	ENB ID	NodeB Longitude	NodeB Latitude	Sector Name	Active	Noise Figure	AntennaID	Antenna Model	Sector Keywords	Antenna Longitude	Antenna Latitude	Height	Mechanical DownTilt	Azimuth	Downlink Loss	Uplink Loss	RTT fix A Coefficient	RTT fix B Coefficient	RET ID	In Building	Cable Lengths(Calculated)	Sector Height Level(Calculated)
LTE	14	14	LF_KRBR	923376	923376	88.30072	22.39413	LF_KO_E_F8_OM_KRBRD_D	true	5.0	LF_KO_E_F8_OM_KRBRD_D/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_00DT_0942		88.30072	22.39413	40.0	2.0	200	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_KSBS	921496	921496	88.30981	22.39321	LF_KO_E_F8_OM_KSBSA_A	true	5.0	LF_KO_E_F8_OM_KSBSA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.30981	22.39321	40.0	2.0	350	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_KSBS	921496	921496	88.30981	22.39321	LF_KO_E_F8_OM_KSBSB_B	true	5.0	LF_KO_E_F8_OM_KSBSB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.30981	22.39321	40.0	2.0	100	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_KSBS	921496	921496	88.30981	22.39321	LF_KO_E_F8_OM_KSBSC_C	true	5.0	LF_KO_E_F8_OM_KSBSC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.30981	22.39321	40.0	2.0	180	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_KYTL	921704	921704	88.25299	22.41288	LF_KO_E_F8_OM_KYTLA_A	true	5.0	LF_KO_E_F8_OM_KYTLA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.25299	22.41288	35.0	3.0	40	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_KYTL	921704	921704	88.25299	22.41288	LF_KO_E_F8_OM_KYTLB_B	true	5.0	LF_KO_E_F8_OM_KYTLB_B/1	DBXLH-6565B-VTM_Asset/DBXLH-6565C-VTM_03DT_2110		88.25299	22.41288	35.0	2.0	120	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_KYTL	921704	921704	88.25299	22.41288	LF_KO_E_F8_OM_KYTLC_C	true	5.0	LF_KO_E_F8_OM_KYTLC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_03DT_2110		88.25299	22.41288	35.0	3.0	220	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_MAGA	921955	921955	88.323465	22.45625	LF_KO_E_F8_OM_MAGAA_A	true	5.0	LF_KO_E_F8_OM_MAGAA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.323465	22.45625	18.0	1.0	350	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_MAGA	921955	921955	88.323465	22.45625	LF_KO_E_F8_OM_MAGAB_B	true	5.0	LF_KO_E_F8_OM_MAGAB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.323465	22.45625	18.0	1.0	120	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_MAGA	921955	921955	88.323465	22.45625	LF_KO_E_F8_OM_MAGAC_C	true	5.0	LF_KO_E_F8_OM_MAGAC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.323465	22.45625	18.0	1.0	260	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_MANT	911148	911148	88.31652	22.49355	LF_KO_E_F8_OM_MANTA_A	true	5.0	LF_KO_E_F8_OM_MANTA_A/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_01DT_2110		88.31652	22.49355	9.0	2.0	0	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_MANT	911148	911148	88.31652	22.49355	LF_KO_E_F8_OM_MANTB_B	true	5.0	LF_KO_E_F8_OM_MANTB_B/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_01DT_2110		88.31652	22.49355	6.0	2.0	100	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_MANT	911148	911148	88.31652	22.49355	LF_KO_E_F8_OM_MANTC_C	true	5.0	LF_KO_E_F8_OM_MANTC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.31652	22.49355	6.0	2.0	260	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_MJGP	913279	913279	88.27336	22.48253	LF_KO_E_F8_OM_MJGPA_A	true	5.0	LF_KO_E_F8_OM_MJGPA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.27336	22.48253	9.0	2.0	40	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_MJGP	913279	913279	88.27336	22.48253	LF_KO_E_F8_OM_MJGPB_B	true	5.0	LF_KO_E_F8_OM_MJGPB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.27336	22.48253	9.0	2.0	150	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_MJGP	913279	913279	88.27336	22.48253	LF_KO_E_F8_OM_MJGPC_C	true	5.0	LF_KO_E_F8_OM_MJGPC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.27336	22.48253	9.0	1.0	300	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_NLRR	92519	92519	88.31831	22.48536	LF_KO_E_F8_OM_NLRRA_A	true	5.0	LF_KO_E_F8_OM_NLRRA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.3183	22.4853	15.0	5.0	20	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_NLRR	92519	92519	88.31831	22.48536	LF_KO_E_F8_OM_NLRRB_B	true	5.0	LF_KO_E_F8_OM_NLRRB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.3183	22.4853	15.0	4.0	120	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_NLRR	92519	92519	88.31831	22.48536	LF_KO_E_F8_OM_NLRRC_C	true	5.0	LF_KO_E_F8_OM_NLRRC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.3183	22.4853	15.0	7.0	230	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_NPGJ	921937	921937	88.34886	22.41404	LF_KO_E_F8_OM_NPGJA_A	true	5.0	LF_KO_E_F8_OM_NPGJA_A/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_01DT_2110		88.34886	22.41404	40.0	1.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_NPGJ	921937	921937	88.34886	22.41404	LF_KO_E_F8_OM_NPGJB_B	true	5.0	LF_KO_E_F8_OM_NPGJB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.34886	22.41404	40.0	1.0	90	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_NPGJ	921937	921937	88.34886	22.41404	LF_KO_E_F8_OM_NPGJC_C	true	5.0	LF_KO_E_F8_OM_NPGJC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.34886	22.41404	40.0	1.0	270	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_OXTN	926512	926512	88.27863	22.48672	LF_KO_E_F8_OM_OXTNA_A	true	5.0	LF_KO_E_F8_OM_OXTNA_A/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_01DT_2110		88.27863	22.48672	10.0	5.0	40	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_OXTN	926512	926512	88.27863	22.48672	LF_KO_E_F8_OM_OXTNB_B	true	5.0	LF_KO_E_F8_OM_OXTNB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.27863	22.48672	10.0	3.0	160	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_OXTN	926512	926512	88.27863	22.48672	LF_KO_E_F8_OM_OXTNC_C	true	5.0	LF_KO_E_F8_OM_OXTNC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.27863	22.48672	10.0	6.0	280	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_PARP	910349	910349	88.30305	22.48372	LF_KO_E_F8_OM_PARPA_A	true	5.0	LF_KO_E_F8_OM_PARPA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_00DT_0942		88.30305	22.48372	12.0	0.0	35	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_PARP	910349	910349	88.30305	22.48372	LF_KO_E_F8_OM_PARPB_B	true	5.0	LF_KO_E_F8_OM_PARPB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.30305	22.48372	12.0	1.0	100	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_PARP	910349	910349	88.30305	22.48372	LF_KO_E_F8_OM_PARPC_C	true	5.0	LF_KO_E_F8_OM_PARPC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_00DT_0942		88.30305	22.48372	12.0	0.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_PBBS	925981	925981	88.27951	22.41022	LF_KO_E_F8_OM_PBBSB_B	true	5.0	LF_KO_E_F8_OM_PBBSB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.27951	22.41022	18.0	3.0	80	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_PBBS	925981	925981	88.27951	22.41022	LF_KO_E_F8_OM_PBBSC_C	true	5.0	LF_KO_E_F8_OM_PBBSC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.27951	22.41022	18.0	0.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_POIL	921804	921804	88.29849	22.43355	LF_KO_E_F8_OM_POILA_A	true	5.0	LF_KO_E_F8_OM_POILA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.29849	22.43355	30.0	5.0	340	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_POIL	921804	921804	88.29849	22.43355	LF_KO_E_F8_OM_POILB_B	true	5.0	LF_KO_E_F8_OM_POILB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.29849	22.43355	30.0	4.0	100	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_POIL	921804	921804	88.29849	22.43355	LF_KO_E_F8_OM_POILC_C	true	5.0	LF_KO_E_F8_OM_POILC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.29849	22.43355	30.0	6.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_POIL	921804	921804	88.29849	22.43355	LF_KO_E_F8_OM_POILD_D	true	5.0	LF_KO_E_F8_OM_POILD_D/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.29849	22.43355	30.0	1.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_PRBS	921164	921164	88.31502	22.4789	LF_KO_E_F8_OM_PRBSA_A	true	5.0	LF_KO_E_F8_OM_PRBSA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.31502	22.4789	12.0	3.0	50	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_PRBS	921164	921164	88.31502	22.4789	LF_KO_E_F8_OM_PRBSB_B	true	5.0	LF_KO_E_F8_OM_PRBSB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.31502	22.4789	12.0	3.0	190	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_PRBS	921164	921164	88.31502	22.4789	LF_KO_E_F8_OM_PRBSC_C	true	5.0	LF_KO_E_F8_OM_PRBSC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.31502	22.4789	12.0	2.0	260	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_PRDP	925944	925944	88.29366	22.4896	LF_KO_E_F8_OM_PRDPA_A	true	5.0	LF_KO_E_F8_OM_PRDPA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.29366	22.4896	18.0	3.0	40	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_PRDP	925944	925944	88.29366	22.4896	LF_KO_E_F8_OM_PRDPB_B	true	5.0	LF_KO_E_F8_OM_PRDPB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.29366	22.4896	18.0	3.0	120	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_PRDP	925944	925944	88.29366	22.4896	LF_KO_E_F8_OM_PRDPC_C	true	5.0	LF_KO_E_F8_OM_PRDPC_C/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_00DT_2110		88.29366	22.4896	18.0	5.0	190	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_RASP	921373	921373	88.27511	22.43322	LF_KO_E_F8_OM_RASPA_A	true	5.0	LF_KO_E_F8_OM_RASPA_A/1	dummy/dummy		0.0	0.0	N/A	N/A	N/A	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_RASP	921373	921373	88.27511	22.43322	LF_KO_E_F8_OM_RASPB_B	true	5.0	LF_KO_E_F8_OM_RASPB_B/1	dummy/dummy		0.0	0.0	N/A	N/A	N/A	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_RASP	921373	921373	88.27511	22.43322	LF_KO_E_F8_OM_RASPC_C	true	5.0	LF_KO_E_F8_OM_RASPC_C/1	dummy/dummy		0.0	0.0	N/A	N/A	N/A	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_RPBG	923424	923424	88.28494	22.44281	LF_KO_E_F8_OM_RPBGA_A	true	5.0	LF_KO_E_F8_OM_RPBGA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.28494	22.44281	40.0	2.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_RPBG	923424	923424	88.28494	22.44281	LF_KO_E_F8_OM_RPBGB_B	true	5.0	LF_KO_E_F8_OM_RPBGB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.28494	22.44281	40.0	0.0	80	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_RPBG	923424	923424	88.28494	22.44281	LF_KO_E_F8_OM_RPBGC_C	true	5.0	LF_KO_E_F8_OM_RPBGC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.28494	22.44281	40.0	2.0	290	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SAKU	911000	911000	88.283034	22.486721	LF_KO_E_F8_OM_SAKUA_A	true	5.0	LF_KO_E_F8_OM_SAKUA_A/1	dummy/dummy		0.0	0.0	N/A	N/A	N/A	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SAKU	911000	911000	88.283034	22.486721	LF_KO_E_F8_OM_SAKUB_B	true	5.0	LF_KO_E_F8_OM_SAKUB_B/1	dummy/dummy		88.283034	22.486721	12.0	2.0	100	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SAKU	911000	911000	88.283034	22.486721	LF_KO_E_F8_OM_SAKUC_C	true	5.0	LF_KO_E_F8_OM_SAKUC_C/1	dummy/dummy		88.283034	22.486721	12.0	2.0	230	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SARP	913202	913202	88.32697	22.49248	LF_KO_E_F8_OM_SARPA_A	true	5.0	LF_KO_E_F8_OM_SARPA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.32697	22.49248	9.0	1.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SARP	913202	913202	88.32697	22.49248	LF_KO_E_F8_OM_SARPB_B	true	5.0	LF_KO_E_F8_OM_SARPB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.32697	22.49248	9.0	3.0	160	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SARP	913202	913202	88.32697	22.49248	LF_KO_E_F8_OM_SARPC_C	true	5.0	LF_KO_E_F8_OM_SARPC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.32697	22.49248	9.0	1.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SARS	910642	910642	88.294722	22.479997	LF_KO_E_F8_OM_SARSA_A	true	5.0	LF_KO_E_F8_OM_SARSA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.294722	22.479997	12.0	3.0	20	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SARS	910642	910642	88.294722	22.479997	LF_KO_E_F8_OM_SARSB_B	true	5.0	LF_KO_E_F8_OM_SARSB_B/1	932DG65T2EKL/DB856DG65EXY_00DT_0940		88.294722	22.479997	12.0	2.0	180	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SARS	910642	910642	88.294722	22.479997	LF_KO_E_F8_OM_SARSC_C	true	5.0	LF_KO_E_F8_OM_SARSC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.294722	22.479997	12.0	1.0	280	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SCTC	913428	913428	88.31148	22.47468	LF_KO_E_F8_OM_SCTCB_B	true	5.0	LF_KO_E_F8_OM_SCTCB_B/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_00DT_2110		88.31148	22.47468	30.0	4.0	100	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SHBH	925667	925667	88.30366	22.48133	LF_KO_E_F8_OM_SHBHA_A	true	5.0	LF_KO_E_F8_OM_SHBHA_A/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_01DT_2110		88.30366	22.48133	12.0	1.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SHBH	925667	925667	88.30366	22.48133	LF_KO_E_F8_OM_SHBHB_B	true	5.0	LF_KO_E_F8_OM_SHBHB_B/1	RV365D-M/RV365D-M_Port 4 -45_02DT_2300		88.30366	22.48133	12.0	1.0	100	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SHBH	925667	925667	88.30366	22.48133	LF_KO_E_F8_OM_SHBHC_C	true	5.0	LF_KO_E_F8_OM_SHBHC_C/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_00DT_2110		88.30366	22.48133	12.0	1.0	250	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SHKB	910292	910292	88.31325	22.48101	LF_KO_E_F8_OM_SHKBA_A	true	5.0	LF_KO_E_F8_OM_SHKBA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.31325	22.48101	6.0	0.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SHKB	910292	910292	88.31325	22.48101	LF_KO_E_F8_OM_SHKBB_B	true	5.0	LF_KO_E_F8_OM_SHKBB_B/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_01DT_2110		88.31325	22.48101	6.0	3.0	100	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SHKB	910292	910292	88.31325	22.48101	LF_KO_E_F8_OM_SHKBC_C	true	5.0	LF_KO_E_F8_OM_SHKBC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.31325	22.48101	6.0	4.0	220	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SHRP	925669	925669	88.27348	22.48816	LF_KO_E_F8_OM_SHRPA_A	true	5.0	LF_KO_E_F8_OM_SHRPA_A/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_00DT_2110		88.27348	22.48816	15.0	1.0	0	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SILP	910800	910800	88.31202	22.47277	LF_KO_E_F8_OM_SILPA_A	true	5.0	LF_KO_E_F8_OM_SILPA_A/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_02DT_2110		88.31202	22.47277	6.0	2.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SILP	910800	910800	88.31202	22.47277	LF_KO_E_F8_OM_SILPB_B	true	5.0	LF_KO_E_F8_OM_SILPB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.31202	22.47277	6.0	2.0	100	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SILP	910800	910800	88.31202	22.47277	LF_KO_E_F8_OM_SILPC_C	true	5.0	LF_KO_E_F8_OM_SILPC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.31202	22.47277	6.0	2.0	255	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SLTG	923300	923300	88.23844	22.402305	LF_KO_E_F8_OM_SLTGA_A	true	5.0	LF_KO_E_F8_OM_SLTGA_A/1	932DG65T2EKL/DB856DG65EXY_00DT_0940		88.23844	22.402305	30.0	5.0	40	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SLTG	923300	923300	88.23844	22.402305	LF_KO_E_F8_OM_SLTGB_B	true	5.0	LF_KO_E_F8_OM_SLTGB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.23844	22.402305	30.0	4.0	110	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SLTG	923300	923300	88.23844	22.402305	LF_KO_E_F8_OM_SLTGC_C	true	5.0	LF_KO_E_F8_OM_SLTGC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.23844	22.402305	30.0	7.0	230	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SMNP	913523	913523	88.28101	22.47304	LF_KO_E_F8_OM_SMNPA_A	true	5.0	LF_KO_E_F8_OM_SMNPA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_00DT_0942		88.28101	22.47304	16.0	2.0	50	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SMNP	913523	913523	88.28101	22.47304	LF_KO_E_F8_OM_SMNPB_B	true	5.0	LF_KO_E_F8_OM_SMNPB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.28101	22.47304	16.0	2.0	140	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SMNP	913523	913523	88.28101	22.47304	LF_KO_E_F8_OM_SMNPC_C	true	5.0	LF_KO_E_F8_OM_SMNPC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_00DT_0942		88.28101	22.47304	16.0	1.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SNHT	913302	913302	88.33047	22.49376	LF_KO_E_F8_OM_SNHTA_A	true	5.0	LF_KO_E_F8_OM_SNHTA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.33047	22.49376	12.0	3.0	0	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SNHT	913302	913302	88.33047	22.49376	LF_KO_E_F8_OM_SNHTB_B	true	5.0	LF_KO_E_F8_OM_SNHTB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.33047	22.49376	12.0	2.0	130	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SNHT	913302	913302	88.33047	22.49376	LF_KO_E_F8_OM_SNHTC_C	true	5.0	LF_KO_E_F8_OM_SNHTC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.33047	22.49376	12.0	2.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SNRY	921310	921310	88.31657	22.48237	LF_KO_E_F8_OM_SNRYA_A	true	5.0	LF_KO_E_F8_OM_SNRYA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.31657	22.48237	9.0	1.0	80	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SNRY	921310	921310	88.31657	22.48237	LF_KO_E_F8_OM_SNRYB_B	true	5.0	LF_KO_E_F8_OM_SNRYB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.31657	22.48237	9.0	1.0	160	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SNRY	921310	921310	88.31657	22.48237	LF_KO_E_F8_OM_SNRYC_C	true	5.0	LF_KO_E_F8_OM_SNRYC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.31657	22.48237	9.0	1.0	310	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SRGP	925686	925686	88.29241	22.47487	LF_KO_E_F8_OM_SRGPA_A	true	5.0	LF_KO_E_F8_OM_SRGPA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.29241	22.47487	15.0	2.0	130	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SRGP	925686	925686	88.29241	22.47487	LF_KO_E_F8_OM_SRGPB_B	true	5.0	LF_KO_E_F8_OM_SRGPB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.29241	22.47487	15.0	2.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SRGP	925686	925686	88.29241	22.47487	LF_KO_E_F8_OM_SRGPC_C	true	5.0	LF_KO_E_F8_OM_SRGPC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_00DT_0942		88.29241	22.47487	15.0	2.0	350	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SRNA	925887	925887	88.28349	22.48394	LF_KO_E_F8_OM_SRNAA_A	true	5.0	LF_KO_E_F8_OM_SRNAA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_04DT_2110		88.28349	22.48394	15.0	1.0	30	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SRNA	925887	925887	88.28349	22.48394	LF_KO_E_F8_OM_SRNAB_B	true	5.0	LF_KO_E_F8_OM_SRNAB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_08DT_2110		88.28349	22.48394	15.0	4.0	140	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_SRNA	925887	925887	88.28349	22.48394	LF_KO_E_F8_OM_SRNAC_C	true	5.0	LF_KO_E_F8_OM_SRNAC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_00DT_0942		88.28349	22.48394	15.0	4.0	240	0.0	0.0	0.0	0.0		false		Overground
